frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"11337","Jul 14, 2025 10:02:09.966227000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22693 Ack=20177 Win=20405 Len=0"
"11338","Jul 14, 2025 10:02:09.969852000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11337#1] 64279 → 502 [ACK] Seq=22693 Ack=20177 Win=20405 Len=0"
"11339","Jul 14, 2025 10:02:10.077863000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   433; Unit:   1, Func:   1: Read Coils"
"11340","Jul 14, 2025 10:02:10.079886000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22693 Ack=20177 Win=20405 Len=12"
"11341","Jul 14, 2025 10:02:10.082321000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   433; Unit:   1, Func:   1: Read Coils"
"11342","Jul 14, 2025 10:02:10.084543000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20177 Ack=22705 Win=502 Len=10"
"11343","Jul 14, 2025 10:02:10.142498000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22705 Ack=20187 Win=20395 Len=0"
"11344","Jul 14, 2025 10:02:10.145011000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11343#1] 64279 → 502 [ACK] Seq=22705 Ack=20187 Win=20395 Len=0"
"11345","Jul 14, 2025 10:02:10.255191000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   434; Unit:   1, Func:   4: Read Input Registers"
"11346","Jul 14, 2025 10:02:10.259043000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22705 Ack=20187 Win=20395 Len=12"
"11347","Jul 14, 2025 10:02:10.261890000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   434; Unit:   1, Func:   4: Read Input Registers"
"11348","Jul 14, 2025 10:02:10.264158000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20187 Ack=22717 Win=502 Len=11"
"11349","Jul 14, 2025 10:02:10.321904000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22717 Ack=20198 Win=20384 Len=0"
"11350","Jul 14, 2025 10:02:10.324076000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11349#1] 64279 → 502 [ACK] Seq=22717 Ack=20198 Win=20384 Len=0"
"11351","Jul 14, 2025 10:02:10.433741000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   435; Unit:   1, Func:   3: Read Holding Registers"
"11352","Jul 14, 2025 10:02:10.435248000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22717 Ack=20198 Win=20384 Len=12"
"11353","Jul 14, 2025 10:02:10.437096000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   435; Unit:   1, Func:   3: Read Holding Registers"
"11354","Jul 14, 2025 10:02:10.439506000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20198 Ack=22729 Win=502 Len=11"
"11355","Jul 14, 2025 10:02:10.498240000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22729 Ack=20209 Win=20373 Len=0"
"11356","Jul 14, 2025 10:02:10.501595000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11355#1] 64279 → 502 [ACK] Seq=22729 Ack=20209 Win=20373 Len=0"
"11357","Jul 14, 2025 10:02:10.599188000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   436; Unit:   1, Func:   1: Read Coils"
"11358","Jul 14, 2025 10:02:10.603834000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22729 Ack=20209 Win=20373 Len=12"
"11359","Jul 14, 2025 10:02:10.606881000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   436; Unit:   1, Func:   1: Read Coils"
"11360","Jul 14, 2025 10:02:10.608043000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20209 Ack=22741 Win=502 Len=10"
"11361","Jul 14, 2025 10:02:10.660095000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22741 Ack=20219 Win=20363 Len=0"
"11362","Jul 14, 2025 10:02:10.662902000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11361#1] 64279 → 502 [ACK] Seq=22741 Ack=20219 Win=20363 Len=0"
"11363","Jul 14, 2025 10:02:10.773954000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   437; Unit:   1, Func:   4: Read Input Registers"
"11364","Jul 14, 2025 10:02:10.776079000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22741 Ack=20219 Win=20363 Len=12"
"11365","Jul 14, 2025 10:02:10.779023000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   437; Unit:   1, Func:   4: Read Input Registers"
"11366","Jul 14, 2025 10:02:10.783045000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20219 Ack=22753 Win=502 Len=11"
"11367","Jul 14, 2025 10:02:10.835157000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22753 Ack=20230 Win=20352 Len=0"
"11368","Jul 14, 2025 10:02:10.838386000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11367#1] 64279 → 502 [ACK] Seq=22753 Ack=20230 Win=20352 Len=0"
"11369","Jul 14, 2025 10:02:10.943171000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   438; Unit:   1, Func:   3: Read Holding Registers"
"11370","Jul 14, 2025 10:02:10.946957000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22753 Ack=20230 Win=20352 Len=12"
"11371","Jul 14, 2025 10:02:10.950993000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   438; Unit:   1, Func:   3: Read Holding Registers"
"11372","Jul 14, 2025 10:02:10.953146000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20230 Ack=22765 Win=502 Len=11"
"11373","Jul 14, 2025 10:02:10.999213000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22765 Ack=20241 Win=20341 Len=0"
"11374","Jul 14, 2025 10:02:11.002190000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11373#1] 64279 → 502 [ACK] Seq=22765 Ack=20241 Win=20341 Len=0"
"11375","Jul 14, 2025 10:02:11.120533000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   439; Unit:   1, Func:   1: Read Coils"
"11376","Jul 14, 2025 10:02:11.123090000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22765 Ack=20241 Win=20341 Len=12"
"11377","Jul 14, 2025 10:02:11.125184000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   439; Unit:   1, Func:   1: Read Coils"
"11378","Jul 14, 2025 10:02:11.127150000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20241 Ack=22777 Win=502 Len=10"
"11379","Jul 14, 2025 10:02:11.178834000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22777 Ack=20251 Win=20331 Len=0"
"11380","Jul 14, 2025 10:02:11.182058000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11379#1] 64279 → 502 [ACK] Seq=22777 Ack=20251 Win=20331 Len=0"
"11381","Jul 14, 2025 10:02:11.297908000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   440; Unit:   1, Func:   4: Read Input Registers"
"11382","Jul 14, 2025 10:02:11.300313000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22777 Ack=20251 Win=20331 Len=12"
"11383","Jul 14, 2025 10:02:11.303435000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   440; Unit:   1, Func:   4: Read Input Registers"
"11384","Jul 14, 2025 10:02:11.306360000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20251 Ack=22789 Win=502 Len=11"
"11385","Jul 14, 2025 10:02:11.359212000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22789 Ack=20262 Win=20320 Len=0"
"11386","Jul 14, 2025 10:02:11.361415000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11385#1] 64279 → 502 [ACK] Seq=22789 Ack=20262 Win=20320 Len=0"
"11387","Jul 14, 2025 10:02:11.467782000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   441; Unit:   1, Func:   3: Read Holding Registers"
"11388","Jul 14, 2025 10:02:11.471407000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22789 Ack=20262 Win=20320 Len=12"
"11389","Jul 14, 2025 10:02:11.474227000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   441; Unit:   1, Func:   3: Read Holding Registers"
"11390","Jul 14, 2025 10:02:11.476558000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20262 Ack=22801 Win=502 Len=11"
"11391","Jul 14, 2025 10:02:11.520291000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22801 Ack=20273 Win=20309 Len=0"
"11392","Jul 14, 2025 10:02:11.523692000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11391#1] 64279 → 502 [ACK] Seq=22801 Ack=20273 Win=20309 Len=0"
"11393","Jul 14, 2025 10:02:11.648830000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   442; Unit:   1, Func:   1: Read Coils"
"11394","Jul 14, 2025 10:02:11.651448000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22801 Ack=20273 Win=20309 Len=12"
"11395","Jul 14, 2025 10:02:11.654469000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   442; Unit:   1, Func:   1: Read Coils"
"11396","Jul 14, 2025 10:02:11.656981000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20273 Ack=22813 Win=502 Len=10"
"11397","Jul 14, 2025 10:02:11.701555000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22813 Ack=20283 Win=20299 Len=0"
"11398","Jul 14, 2025 10:02:11.704520000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11397#1] 64279 → 502 [ACK] Seq=22813 Ack=20283 Win=20299 Len=0"
"11399","Jul 14, 2025 10:02:11.819406000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   443; Unit:   1, Func:   4: Read Input Registers"
"11400","Jul 14, 2025 10:02:11.821199000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22813 Ack=20283 Win=20299 Len=12"
"11401","Jul 14, 2025 10:02:11.824055000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   443; Unit:   1, Func:   4: Read Input Registers"
"11402","Jul 14, 2025 10:02:11.825258000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20283 Ack=22825 Win=502 Len=11"
"11403","Jul 14, 2025 10:02:11.874920000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22825 Ack=20294 Win=20288 Len=0"
"11404","Jul 14, 2025 10:02:11.877599000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11403#1] 64279 → 502 [ACK] Seq=22825 Ack=20294 Win=20288 Len=0"
"11405","Jul 14, 2025 10:02:11.987793000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   444; Unit:   1, Func:   3: Read Holding Registers"
"11406","Jul 14, 2025 10:02:11.991988000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22825 Ack=20294 Win=20288 Len=12"
"11407","Jul 14, 2025 10:02:11.993872000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   444; Unit:   1, Func:   3: Read Holding Registers"
"11408","Jul 14, 2025 10:02:11.996303000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20294 Ack=22837 Win=502 Len=11"
"11409","Jul 14, 2025 10:02:12.041828000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22837 Ack=20305 Win=20277 Len=0"
"11410","Jul 14, 2025 10:02:12.043353000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11409#1] 64279 → 502 [ACK] Seq=22837 Ack=20305 Win=20277 Len=0"
"11411","Jul 14, 2025 10:02:12.158869000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   445; Unit:   1, Func:   1: Read Coils"
"11412","Jul 14, 2025 10:02:12.161636000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22837 Ack=20305 Win=20277 Len=12"
"11413","Jul 14, 2025 10:02:12.164874000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   445; Unit:   1, Func:   1: Read Coils"
"11414","Jul 14, 2025 10:02:12.166511000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20305 Ack=22849 Win=502 Len=10"
"11415","Jul 14, 2025 10:02:12.212690000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22849 Ack=20315 Win=20267 Len=0"
"11416","Jul 14, 2025 10:02:12.216646000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11415#1] 64279 → 502 [ACK] Seq=22849 Ack=20315 Win=20267 Len=0"
"11417","Jul 14, 2025 10:02:12.333029000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   446; Unit:   1, Func:   4: Read Input Registers"
"11418","Jul 14, 2025 10:02:12.335131000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22849 Ack=20315 Win=20267 Len=12"
"11419","Jul 14, 2025 10:02:12.337785000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   446; Unit:   1, Func:   4: Read Input Registers"
"11420","Jul 14, 2025 10:02:12.339757000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20315 Ack=22861 Win=502 Len=11"
"11421","Jul 14, 2025 10:02:12.394519000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22861 Ack=20326 Win=20256 Len=0"
"11422","Jul 14, 2025 10:02:12.397516000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11421#1] 64279 → 502 [ACK] Seq=22861 Ack=20326 Win=20256 Len=0"
"11423","Jul 14, 2025 10:02:12.501241000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   447; Unit:   1, Func:   3: Read Holding Registers"
"11424","Jul 14, 2025 10:02:12.504638000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22861 Ack=20326 Win=20256 Len=12"
"11425","Jul 14, 2025 10:02:12.507210000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   447; Unit:   1, Func:   3: Read Holding Registers"
"11426","Jul 14, 2025 10:02:12.509912000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20326 Ack=22873 Win=502 Len=11"
"11427","Jul 14, 2025 10:02:12.564107000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22873 Ack=20337 Win=20245 Len=0"
"11428","Jul 14, 2025 10:02:12.567122000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11427#1] 64279 → 502 [ACK] Seq=22873 Ack=20337 Win=20245 Len=0"
"11429","Jul 14, 2025 10:02:12.670855000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   448; Unit:   1, Func:   1: Read Coils"
"11430","Jul 14, 2025 10:02:12.673092000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22873 Ack=20337 Win=20245 Len=12"
"11431","Jul 14, 2025 10:02:12.675174000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   448; Unit:   1, Func:   1: Read Coils"
"11432","Jul 14, 2025 10:02:12.679170000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20337 Ack=22885 Win=502 Len=10"
"11433","Jul 14, 2025 10:02:12.732459000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22885 Ack=20347 Win=20235 Len=0"
"11434","Jul 14, 2025 10:02:12.736063000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11433#1] 64279 → 502 [ACK] Seq=22885 Ack=20347 Win=20235 Len=0"
"11435","Jul 14, 2025 10:02:12.842805000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   449; Unit:   1, Func:   4: Read Input Registers"
"11436","Jul 14, 2025 10:02:12.844449000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22885 Ack=20347 Win=20235 Len=12"
"11437","Jul 14, 2025 10:02:12.847209000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   449; Unit:   1, Func:   4: Read Input Registers"
"11438","Jul 14, 2025 10:02:12.849784000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=20347 Ack=22897 Win=502 Len=11"
"11439","Jul 14, 2025 10:02:12.904310000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=22897 Ack=20358 Win=20224 Len=0"
"11440","Jul 14, 2025 10:02:12.906713000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 11439#1] 64279 → 502 [ACK] Seq=22897 Ack=20358 Win=20224 Len=0"
"11441","Jul 14, 2025 10:02:13.025134000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   450; Unit:   1, Func:   3: Read Holding Registers"
"11442","Jul 14, 2025 10:02:13.027487000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=22897 Ack=20358 Win=20224 Len=12"
"11443","Jul 14, 2025 10:02:13.031772000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   450; Unit:   1, Func:   3: Read Holding Registers"
